full_name,a,e,G,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,H,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,neo,pha,moid
   883 Matterania (1917 CP),2.238226607,0.19858656,,4.715504087,285.4808809,42.47341907,1.793744885,2.682708329,3.348607792,37129,0,2557,12.59,7.036,,0.263,5.64,,0.86,0.48,,,S,N,N,0.784596
   884 Priamus (1917 CQ),5.181757702,0.122676267,,8.915376495,301.5629542,335.4741527,4.546079011,5.817436393,11.7957037,37074,0,2312,8.81,101.093,,0.044,6.8605,,0.718,0.229,,,D,N,N,3.53166
   885 Ulrike (1917 CX),3.095141609,0.18621516,,3.303057446,149.0208242,204.1222605,2.518779319,3.6715039,5.44538998,41267,0,2934,10.7,30.537,,0.109,4.9,,,,,,,N,N,1.51308
   886 Washingtonia (1917 b),3.16991495,0.270145236,,16.86623593,58.8933971,302.1650535,2.313577527,4.026252372,5.643903991,39889,0,3168,9.3,86.793,,0.078,9.001,,,,,C,,N,N,1.36063
   887 Alinda (1918 DB),2.476487673,0.569115638,-0.12,9.384536496,110.4284808,350.4143233,1.067079812,3.885895534,3.897287621,37095,0,1243,13.4,4.2,,0.31,73.97,,0.832,0.436,,,S,Y,N,0.0865708
   888 Parysatis (1918 DC),2.708565326,0.194052738,,13.84964578,123.9474606,298.1280315,2.18296081,3.234169843,4.457765041,41365,0,2143,9.51,44.749,,0.139,5.9314,,0.879,0.498,,,S,N,N,1.23408
   889 Erynia (1918 DG),2.448002719,0.202781807,,8.10277048,132.5435245,278.3155593,1.951592304,2.944413134,3.830240517,37060,0,2215,10.9,16.682,,0.23,9.89,,,,,,,N,N,0.98141
   890 Waltraut (1918 DK),3.024555111,0.060786345,,10.86593167,160.6107651,89.37701058,2.84070346,3.208406762,5.260178184,37049,0,2554,10.78,28.376,,0.121,12.581,,0.77,0.33,,,CTGU:,N,N,1.85426
   891 Gunhild (1918 DQ),2.859106834,0.029792173,,13.55798339,105.8605889,293.1916584,2.773927829,2.944285839,4.834524636,36981,0,2503,10,55.747,,0.057,11.892,,,,,,,N,N,1.8135
   892 Seeligeria (1918 DR),3.225732651,0.104061716,,21.33113117,175.9058336,286.4967933,2.890057378,3.561407925,5.793630018,36965,0,2545,9.7,74.481,,0.055,41.39,,,,,,,N,N,1.98632
   893 Leopoldina (1918 DS),3.050553998,0.149029445,,17.01612376,145.0274698,222.8186214,2.595931629,3.505176367,5.328147973,36972,0,2975,9.47,85.992,,0.039,14.115,,0.67,0.226,,,XF,N,N,1.61636
   894 Erda (1918 DT),3.11894272,0.110335939,,12.73455545,190.6259466,116.151288,2.774811247,3.463074193,5.508321756,41008,0,2506,9.6,28.309,,0.12,4.6897,,,,,,,N,N,1.78944
   895 Helio (1918 DU),3.201838236,0.145106944,,26.07956897,264.687314,177.8977857,2.737229276,3.666447196,5.729375443,41230,0,2383,8.4,109.568,,0.071,9.347,,,,,B,FCB,N,N,1.75338
   896 Sphinx (1918 DV),2.285301653,0.163380048,,8.190923894,254.1804363,1.883958076,1.91192896,2.658674347,3.45480471,36911,0,2343,11.6,11.974,,0.242,26.27,,,,,,,N,N,0.89679
   897 Lysistrata (1918 DZ),2.542404612,0.095068235,,14.3306412,257.9700962,24.01547298,2.300702692,2.784106532,4.053920277,36907,0,2164,10.37,24.337,,0.214,11.26,,0.831,0.396,,Sl,S,N,N,1.29008
   898 Hildegard (1918 EA),2.73094565,0.371222776,,10.08767972,241.5585861,49.81593248,1.717156425,3.744734875,4.513129422,36786,0,2202,11.6,11.693,,0.205,24.855,,,,,Sl,,N,N,0.72066
   899 Jokaste (1918 EB),2.907022262,0.200778769,,12.46784434,252.4238592,127.6023296,2.32335391,3.490690614,4.956564234,36807,0,2053,10.14,31.018,,0.161,6.245,,0.676,0.255,,,XB,N,N,1.3505
   900 Rosalinde (1918 EC),2.474008413,0.163166415,,11.55827506,182.272226,121.7480704,2.070333329,2.877683497,3.89143661,36902,0,2286,11.74,19.618,,0.085,16.648,,0.86,0.39,,,,N,N,1.08161
   901 Brunsia (1918 EE),2.224328462,0.220714457,,3.446873158,265.0778541,68.3535742,1.733387015,2.71526991,3.317466766,41462,0,2618,11.35,13.21,,0.234,3.1363,,0.901,0.546,,,S,N,N,0.725899
   902 Probitas (1918 EJ),2.446231438,0.179949886,,6.346045196,353.0599601,28.53110838,2.006032371,2.886430506,3.826084147,36759,0,2292,12,8.552,,0.383,10.117,,,,,,,N,N,1.01023
   903 Nealley (1918 EM),3.23998514,0.044945214,,11.77784082,159.3916868,234.4975741,3.094363314,3.385606967,5.832070024,36742,0,2569,10,58.065,,0.054,21.6,,,,,,,N,N,2.11242
   904 Rockefellia (1918 EO),2.992978138,0.087941385,,15.16040079,198.1339163,251.2967435,2.729771495,3.256184781,5.178017563,38641,0,2576,10.4,49.146,,0.055,6.826,,,,,,,N,N,1.78859
   905 Universitas (1918 ES),2.215591396,0.153686287,,5.325790231,37.17635845,343.1421947,1.87508538,2.556097412,3.297939674,36814,0,2624,11.59,12.07,,0.28,14.238,,0.85,,,S,,N,N,0.877864
   906 Repsolda (1918 ET),2.892642889,0.08641666,,11.78419416,40.20159806,294.82131,2.642670352,3.142615426,4.919833825,37649,0,2342,9.4,65.752,,0.065,15.368,,,,,,,N,N,1.65995
   907 Rhoda (1918 EU),2.803106947,0.160732109,,19.55028096,43.10440925,88.09841844,2.352557656,3.253656238,4.693185323,43313,0,2270,9.76,82.66,,0.032,22.44,,0.709,0.269,,Xk,C,N,N,1.46204
   908 Buda (1918 EX),2.472436984,0.147903923,,13.41550203,85.55033753,23.63111633,2.106753855,2.838120113,3.887729584,36787,0,2071,10.69,30.749,,0.087,14.572,,0.82,0.35,,L,,N,N,1.12984
   909 Ulla (1919 FA),3.54411645,0.090173908,,18.79345452,146.3466227,232.8437788,3.224529619,3.863703281,6.672217226,36616,0,2451,8.95,116.44,,0.0343,8.73,,0.689,0.279,,,X,N,N,2.25846
   910 Anneliese (1919 FB),2.925788591,0.15392336,,9.209082913,49.93947854,208.3878274,2.47544138,3.376135802,5.00463738,36597,0,2713,10.5,48.59,,0.057,11.2863,,,,,Ch,,N,N,1.4649
   911 Agamemnon (1919 FD),5.277538722,0.066008183,,21.763439,338.0053817,80.62822785,4.929177983,5.625899462,12.1242629,36681,0,1736,7.89,131.038,,0.072,6.592,,0.76,0.215,,,D,N,N,4.02013
   912 Maritima (1919 FJ),3.137454568,0.17550588,,18.32820769,34.02243561,89.44376308,2.586812844,3.688096293,5.557434731,32600,0,2105,9.3,82.675,,0.039,1332,,,,,C,,N,N,1.68148
   913 Otila (1919 FL),2.197422552,0.170625009,,5.805940873,94.92781716,188.6521323,1.822487309,2.572357795,3.257456075,40197,0,2675,11.9,11.636,,0.282,4.872,,,,,Sa,,N,N,0.805676
   914 Palisana (1919 FN),2.458317721,0.214970831,,25.21134965,255.7959391,48.92156573,1.929851118,2.986784323,3.854474882,32085,0,2022,8.76,76.19,,0.095,15.922,,0.741,0.368,,,CU,N,N,0.976532
   915 Cosette (1918 b),2.227291947,0.140202768,,5.546038581,9.334802987,39.4223733,1.91501945,2.539564443,3.324098791,36672,0,2595,11.6,11.699,,0.255,4.445,,,,,,,N,N,0.92769
   916 America (1915 S1),2.363851302,0.237315064,,11.0942759,329.7806821,41.68592875,1.802873778,2.924828825,3.634447776,34801,0,2514,11.5,33.23,,0.053,37.294,,,,,,,N,N,0.816069
   917 Lyka (1915 S4),2.381664865,0.20033117,,5.125300498,343.3932529,359.9011372,1.904543155,2.858786575,3.675607907,36294,0,2655,11.6,34.878,,0.056,7.92,,,,,,,N,N,0.895812
   918 Itha (1919 FR),2.863155985,0.189851492,,12.06996437,330.4613854,15.6654375,2.31958155,3.406730419,4.844798464,36421,0,2335,10.6,21.561,,0.224,3.47393,,,,,,,N,N,1.31327
   919 Ilsebill (1918 EQ),2.772061101,0.083255221,,8.165972042,229.8334133,155.8705204,2.54127254,3.002849661,4.615432461,36821,0,2722,11.4,33.5,,0.047,5.0325,,,,,C,,N,N,1.54786
   920 Rogeria (1919 FT),2.621340567,0.105800657,,11.58200749,192.8242062,268.6055958,2.344001013,2.898680122,4.244175902,36412,0,2467,11.19,26.656,,0.076,12.244,,0.8,0.3,,,DTU,N,N,1.39502
   921 Jovita (1919 FV),3.169376528,0.184316918,,16.33629477,204.9085643,70.87175659,2.585206815,3.753546241,5.642466096,36408,0,2272,10,55.312,,0.048,15.64,,,,,,,N,N,1.62511
   922 Schlutia (1919 FW),2.687402676,0.194229471,,7.30265757,205.1842525,126.7314664,2.165429877,3.209375475,4.405622893,41114,0,2260,12,18.579,,0.107,7.85683,,,,,,,N,N,1.1641
   923 Herluga (1919 GB),2.614646625,0.196133348,,14.47355694,197.6151582,201.1058662,2.101827229,3.12746602,4.227929181,36382,0,2233,11.5,34.553,,0.037,19.746,,,,,,,N,N,1.1133
   924 Toni (1919 GC),2.94143674,0.153509741,,8.981544226,150.2235188,219.6112029,2.489897547,3.392975932,5.044840863,41485,0,2831,9.37,85.49,,0.0432,19.437,,0.72,0.34,,X,CX,N,N,1.49522
   925 Alphonsina (1920 GM),2.702292159,0.079147276,,21.08433209,299.5390685,202.0828625,2.488413095,2.916171224,4.442287416,42901,0,2261,8.33,57.505,,0.248,7.88,,0.85,0.454,,S,S,N,N,1.51095
   926 Imhilde (1920 GN),2.983531562,0.182624269,,16.33012498,49.00984783,174.0936659,2.438666291,3.528396833,5.153522269,36346,0,2118,10.5,48.48,,0.057,26.8,,,,,,,N,N,1.43027
   927 Ratisbona (1920 GO),3.223558515,0.086220274,,14.58220638,7.780243247,170.4312375,2.945622417,3.501494613,5.787773665,36243,0,2265,9.54,75.892,,0.046,12.986,,0.722,0.401,,,CB:,N,N,1.94997
   928 Hildrun (1920 GP),3.135710055,0.148656313,,17.65090864,129.8363188,21.91835984,2.66956696,3.60185315,5.552800241,36183,0,2126,9.9,62.817,,0.053,14.13,,,,,,,N,N,1.68964
   929 Algunde (1920 GR),2.238859315,0.113158098,,3.91329481,231.3870516,22.87968253,1.985514253,2.492204378,3.350027784,36316,0,2778,11.6,11.443,,0.272,3.31016,,,,,S,,N,N,0.971351
   930 Westphalia (1920 GS),2.431442162,0.143622319,,15.33324426,340.9764299,330.0902704,2.0822328,2.780651523,3.791439384,36303,0,2423,11.2,34.922,,0.032,100.66,,,,,Ch,,N,N,1.0807
   931 Whittemora (1920 GU),3.168848809,0.232307161,,11.48357114,110.9992006,315.4294445,2.43270254,3.904995078,5.641056901,42123,0,2178,9.26,45.298,,0.17,19.199,,0.7,0.218,,,M,N,N,1.46205
   932 Hooveria (1920 GV),2.420243865,0.090318958,,8.11307211,14.9730318,49.78288244,2.201649962,2.638837768,3.765276677,36309,0,2317,10,58.978,,0.051,78.44,,0.673,0.328,,,CB,N,N,1.22303
   933 Susi (1927 CH),2.368891181,0.165826373,,5.53955131,141.4371127,13.29735804,1.976066549,2.761715813,3.646077277,33796,0,2384,12.4,21.82,,0.0707,4.6222,,,,,,,N,N,0.987226
   934 Thuringia (1920 HK),2.747694487,0.218109629,,14.07049434,325.4878402,64.25190344,2.148395863,3.346993111,4.55471142,36042,0,2094,10,53.714,,0.047,8.166,,,,,Ch,,N,N,1.19208
   935 Clivia (1920 HM),2.219107817,0.145750375,,4.021971763,346.4003917,58.44723787,1.89567202,2.542543613,3.305794152,36143,0,2112,12.8,6.411,,0.357,3.6222,,,,,,,N,N,0.90762
   936 Kunigunde (1920 HN),3.133714861,0.177240223,,2.368347837,62.1942851,253.7326168,2.578294541,3.689135181,5.547501367,36140,0,3166,10.4,43.227,,0.065,9.365,,,,,,,N,N,1.56515
   937 Bethgea (1920 HO),2.231188433,0.217529952,,3.696994876,243.5721973,72.49666809,1.74583812,2.716538746,3.332825511,37633,0,2868,11.83,11.383,,0.254,7.539,,0.936,0.526,,,S,N,N,0.735851
   938 Chlosinde (1920 HQ),3.147994015,0.195501838,,2.669735231,119.0658752,225.9553325,2.5325554,3.76343263,5.585461328,36038,0,2495,11.3,33.466,,0.046,19.204,,,,,,,N,N,1.52518
   939 Isberga (1920 HR),2.247053632,0.176671493,,2.583676864,327.0541767,6.27168561,1.850063312,2.644043953,3.368436461,36014,0,3294,12.14,10.39,,0.228,2.9173,,0.93,0.54,,,S,N,N,0.838899
   940 Kordula (1920 HT),3.365011119,0.16971875,,6.242991898,66.31811697,283.4176932,2.793905636,3.936116601,6.172881751,36102,0,2489,9.55,79.852,,0.041,15.57,,0.58,0.363,,,FC:,N,N,1.79587
   941 Murray (1920 HV),2.783637599,0.196286014,,6.62543849,52.31762109,335.0194177,2.23724847,3.330026729,4.644374622,36007,0,2259,11.55,18.217,,0.128,,,0.703,0.31,,X,CX,N,N,1.24363
   942 Romilda (1920 HW),3.158899183,0.170562947,,10.57345527,71.34494757,319.7856584,2.620108029,3.697690337,5.614509882,36006,0,2225,11,36.772,,0.056,6.965,,,,,,,N,N,1.63669
   943 Begonia (1920 HX),3.115386818,0.213282629,,12.10849675,113.771218,4.228852681,2.450928927,3.77984471,5.498904398,36099,0,2248,9.77,70.572,,0.044,15.66,,0.783,,,,ST,N,N,1.46764
   944 Hidalgo (1920 HZ),5.740957655,0.660781276,,42.52070388,21.41995633,56.65085536,1.947440329,9.53447498,13.75576404,35986,0,1287,10.77,38,,0.06,10.063,,0.743,0.26,,,D,N,N,1.1504
   945 Barcelona (1921 JB),2.635655459,0.163120322,,32.88942721,318.2862589,161.9735263,2.205726493,3.065584426,4.278988884,34967,0,1889,10.13,25.618,,0.239,7.36,,0.809,0.389,,Sq,S,N,N,1.23024
   946 Poesia (1921 JC),3.118103511,0.143436389,,1.431345202,69.66458869,38.03510533,2.670854004,3.565353019,5.506098733,35889,0,2779,10.42,36.21,,0.097,108.5,,0.667,0.336,,,FU,N,N,1.68804
   947 Monterosa (1921 JD),2.755040552,0.246955603,,6.696933736,48.30130543,339.0040037,2.074667852,3.435413252,4.572989411,41149,0,2703,9.9,26.06,,0.34,5.164,,,,,,,N,N,1.08058
   948 Jucunda (1921 JE),3.030708354,0.163779633,,8.655694727,357.1066748,163.3977958,2.534340054,3.527076655,5.276238535,35961,0,3177,11.4,17.331,,0.13,26.24,,,,,,,N,N,1.54445
   949 Hel (1921 JK),3.004002711,0.19248695,,10.69987721,321.1670197,249.4546284,2.425771391,3.582234032,5.206653574,33121,0,2365,9.8,63.494,,0.058,8.215,,,,,,,N,N,1.44689
   950 Ahrensa (1921 JP),2.372053324,0.157985244,,23.47359963,181.7993564,348.2656913,1.9973039,2.746802747,3.653380227,41870,0,2973,11.2,13.704,,0.231,202,,,,,Sa,,N,N,1.00525
   951 Gaspra (1916 S45),2.209738532,0.173680725,,4.107051437,253.0550486,129.9914721,1.825949542,2.593527521,3.284880198,38474,0,2958,11.46,12.2,18.2x10.5x8.9,0.246,7.042,,0.87,0.554,,S,S,N,N,0.83209
   952 Caia (1916 S61),2.991313768,0.243517879,,9.990877396,18.42415469,356.4319459,2.262875385,3.719752152,5.173698986,37553,0,2511,9.3,88.692,,0.047,7.51,,,,,,,N,N,1.26343
   953 Painleva (1921 JT),2.787354541,0.19077157,,8.664186972,36.43257852,259.6665252,2.255606538,3.319102544,4.653680053,33532,0,2738,10.1,24.062,,0.177,7.389,,,,,,,N,N,1.25907
   954 Li (1921 JU),3.128905072,0.173212725,,1.169560327,163.242387,151.3580182,2.586938899,3.670871246,5.534734379,41469,0,3026,9.94,58.771,,0.06,7.207,,0.625,0.31,,,FCX,N,N,1.57237
   955 Alstede (1921 JV),2.596688848,0.287493575,,10.68615131,351.4621331,282.5413218,1.850157487,3.343220209,4.184446999,35698,0,2391,10.8,17.33,,0.2135,5.19,,,,,,,N,N,0.869352
   956 Elisa (1921 JW),2.297892372,0.204486722,,5.963217352,192.6475325,125.2914357,1.828003894,2.76778085,3.483395027,35807,0,2556,12.1,10.474,,0.147,16.492,,,,,,,N,N,0.822181
   957 Camelia (1921 JX),2.920786114,0.081320961,,14.79257422,232.8742347,223.27832,2.683264979,3.158307249,4.991807568,35773,0,2566,9.9,91.548,,0.025,150,,,,,,,N,N,1.71718
   958 Asplinda (1921 KC),3.983531357,0.185254853,,5.629856681,343.1349422,92.96019413,3.24556284,4.721499874,7.95079512,35751,0,2464,10.71,45.117,,0.045,16.543,,0.834,,,,,N,N,2.26749
   959 Arne (1921 KF),3.178397601,0.221000405,,4.497181776,58.52862975,333.6138958,2.475970446,3.880824757,5.666573661,37322,0,2546,10.7,45.176,,0.067,123.7,,,,,,,N,N,1.48248
   960 Birgit (1921 KH),2.248206817,0.165094159,,3.026174792,249.1570942,87.98258587,1.877041004,2.619372631,3.371029809,35754,0,2394,12.4,7.506,,0.217,8.85,,,,,,,N,N,0.869743
   961 Gunnie (1921 KM),2.693773619,0.090884213,,10.99243296,26.63039385,285.1463827,2.448952124,2.938595113,4.421298585,35550,0,2523,11.5,36.571,,0.036,,,,,,X,,N,N,1.46316
   962 Aslog (1921 KP),2.90899816,0.097329053,,2.602635755,145.4816603,223.4738473,2.625868122,3.192128197,4.961618544,37450,0,2644,11.52,,,,5.465,,0.819,0.41,,,S,N,N,1.62476
   963 Iduberga (1921 KR),2.247328599,0.138009496,,7.984227597,62.4695689,5.62360998,1.937175912,2.557481285,3.36905476,35729,0,2032,12.49,9.008,,0.22,3.0341,,0.9,0.505,,,S,N,N,0.950979
   964 Subamara (1921 KS),3.048832692,0.120079808,,9.049486161,30.68631889,9.799299026,2.682729448,3.414935936,5.323638917,41469,0,2331,10.7,19.835,,0.236,6.868,,,,,,,N,N,1.69044
   965 Angelica (1921 KT),3.15357778,0.282258191,,21.45742768,41.46121172,46.85293958,2.263454622,4.043700937,5.600328761,33480,0,2161,10.1,60.857,,0.029,26.752,,,,,Xc,,N,N,1.32707
   966 Muschi (1921 KU),2.717450836,0.131283038,,14.4158775,72.41206362,177.8630488,2.360695634,3.074206038,4.47971872,35215,0,2289,9.91,25.509,,0.323,5.355,,0.867,0.441,,,S,N,N,1.34632
   967 Helionape (1921 KV),2.225150255,0.168535713,,5.41320107,82.35234546,231.9739959,1.850132971,2.60016754,3.319305426,34553,0,2970,11.8,10.216,,0.294,3.234,,,,,,,N,N,0.841111
   968 Petunia (1921 KW),2.866298649,0.136900659,,11.5977572,208.8536145,297.5611902,2.473900473,3.258696824,4.852777291,35574,0,2643,10.01,24.422,,0.233,61.28,,0.869,0.372,,,S,N,N,1.50952
   969 Leocadia (1921 KZ),2.462058899,0.206136455,,2.292691111,287.7558449,91.4047618,1.954538806,2.969578991,3.863277098,35593,0,2229,12.57,17.321,,0.019,6.87,,0.621,0.227,,,FXU:,N,N,0.957642
   970 Primula (1921 LB),2.559953154,0.271497351,,5.032458741,310.7756802,95.51629693,1.864932655,3.254973654,4.095964928,35695,0,2038,12.2,9.204,,0.229,2.777,,,,,S,,N,N,0.882164
   971 Alsatia (1921 LF),2.640142124,0.162261352,,13.79237849,83.49482791,6.544921889,2.211749094,3.068535153,4.289919688,40472,0,2227,10.05,60.867,,0.046,9.614,,0.669,0.298,,C,,N,N,1.22869
   972 Cohnia (1922 LK),3.05625873,0.235121057,,8.372067457,281.5210662,93.66373167,2.337667947,3.774849513,5.343100927,41382,0,2614,9.6,77.827,,0.049,18.472,,,,,,,N,N,1.35654
   973 Aralia (1922 LR),3.212499555,0.112017191,,15.82610547,348.4511956,87.99851862,2.852644378,3.572354732,5.758015326,35441,0,2167,10.1,51.609,,0.098,7.3662,,,,,Xk,,N,N,1.92359
   974 Lioba (1922 LS),2.532708751,0.111556492,,5.457184237,86.67569366,302.1004801,2.250168649,2.815248854,4.030752005,41319,0,2462,10.3,25.001,,0.214,38.7,,0.912,0.468,,,S,N,N,1.26049
   975 Perseverantia (1922 LT),2.833158398,0.032821194,,2.555638927,38.68301449,59.29401709,2.740170756,2.926146041,4.768859049,35576,0,3012,10.41,22.169,,0.246,7.267,,0.845,0.425,,,S,N,N,1.75821
   976 Benjamina (1922 LU),3.198773058,0.101520225,,7.714086656,243.7602554,319.3225725,2.874032897,3.523513219,5.721150158,39935,0,2465,9.22,83.195,,0.052,9.701,,0.74,0.25,,,XD:,N,N,1.8755
   977 Philippa (1922 LV),3.118272959,0.026334474,,15.17492486,75.7415434,72.90429195,3.036154882,3.200391036,5.506547568,38232,0,2228,9.67,65.471,,0.051,15.405,,0.712,0.37,,,C,N,N,2.08595
   978 Aidamina (1922 LY),3.201941278,0.232803888,,21.63486044,216.6376264,132.6508474,2.4565169,3.947365655,5.729652019,41182,0,2489,9.73,92.105,,0.027,10.099,,0.677,0.252,,,PF,N,N,1.50223
   979 Ilsewa (1922 MC),3.158224063,0.137626255,,10.11164827,230.6238009,115.35921,2.723569512,3.592878615,5.612710079,35475,0,2445,9.7,35.741,,0.166,42.61,,,,,,,N,N,1.73605
   980 Anacostia (1921 W19),2.738805013,0.203124416,0.06,15.90841394,285.8104489,69.98025916,2.182486844,3.295123182,4.532625872,32898,0,1899,7.85,74.679,,0.229,20.117,,0.915,0.532,,L,SU,N,N,1.23211
   981 Martina (1917 S92),3.0941917,0.203596296,,2.065411465,46.0825755,298.2909877,2.46422573,3.72415767,5.442883359,41266,0,2946,10.57,32.545,,0.106,11.267,,0.62,0.33,,,CFU:,N,N,1.45671
   982 Franklina (1922 MD),3.06763269,0.23497217,,13.6505514,299.1676429,350.9758035,2.346824379,3.788441,5.372955429,33241,0,2340,9.9,33.227,,0.184,16,,,,,,,N,N,1.33096
   983 Gunila (1922 ME),3.159905099,0.092206239,,14.86926443,250.6939942,348.2682368,2.868542135,3.451268064,5.617191913,35450,0,2899,9.58,73.87,,0.0477,8.37,,0.744,0.267,,,XD,N,N,1.85704
   984 Gretia (1922 MH),2.802254673,0.197314607,,9.093914865,314.2050533,55.37158022,2.249328895,3.355180451,4.691045068,35321,0,2349,9.03,32.449,,0.421,5.778,,,,,Sr,,N,N,1.26151
   985 Rosina (1922 MO),2.299979314,0.277462336,,4.056564699,290.3070484,59.55360499,1.661821681,2.938136947,3.488141524,35366,0,2445,12.7,,,,3.0126,,,,,S,,N,N,0.659274
   986 Amelia (1922 MQ),3.1328933,0.20252459,,14.81446367,92.60095955,265.5626224,2.498405369,3.767381231,5.545319941,33962,0,2304,9.4,48.677,,0.218,9.52,,,,,,,N,N,1.54763
   987 Wallia (1922 MR),3.13972723,0.235962316,,8.910074431,322.6531954,16.16083816,2.398869921,3.880584538,5.56347424,35261,0,2382,9.5,52.651,,0.144,10.0813,,,,,,,N,N,1.39025
   988 Appella (1922 MT),3.142380854,0.235952961,,1.574509937,41.71869693,337.1426658,2.400926787,3.883834921,5.570528908,29026,0,2837,11.6,20.431,,0.097,120,,,,,,,N,N,1.40253
   989 Schwassmannia (1922 MW),2.6588215,0.250980559,,14.69971165,243.3981272,165.72766,1.991508993,3.326134006,4.335527797,35244,0,2165,11.9,12.63,,0.306,107.85,,,,,,,N,N,1.00525
   990 Yerkes (1922 MZ),2.66861946,0.21729874,,8.785176443,353.9475887,9.597772439,2.088731813,3.248507108,4.35951499,38550,0,2115,11.7,21.428,,0.061,24.56,,,,,,,N,N,1.0859
   991 McDonalda (1922 NB),3.141486384,0.158680991,,2.069356004,63.24919681,254.6031637,2.642992211,3.639980558,5.568150625,30397,0,2861,11.12,38.556,,0.04,,,0.66,0.37,,,C:,N,N,1.62983
   992 Swasey (1922 ND),3.027751161,0.084865486,,10.84386673,212.2390626,345.8173775,2.770799588,3.284702734,5.268518037,35235,0,2483,10.5,27.585,,0.111,13.308,,,,,,,N,N,1.76955
   993 Moultona (1923 NJ),2.861286442,0.048557565,,1.779831787,184.2542138,249.174296,2.72234934,3.000223545,4.840054009,31927,0,2613,11.4,12.433,,0.315,5.2712,,,,,,,N,N,1.73744
   994 Otthild (1923 NL),2.529196226,0.116354886,,15.41060299,2.350001417,342.5019692,2.234911886,2.823480565,4.022369749,35119,0,2486,10.3,20.786,,0.31,5.95,,0.86,0.42,,S,,N,N,1.23219
   995 Sternberga (1923 NP),2.61430137,0.168767232,,13.05475972,221.7401914,122.3122243,2.173092964,3.055509776,4.227091786,42150,0,2410,10.2,20.222,,0.192,14.612,,,,,,,N,N,1.19769
   996 Hilaritas (1923 NM),3.089632438,0.139933083,,0.658894785,347.3998243,146.9678184,2.657290645,3.521974232,5.430857737,37887,0,2818,10.88,29.128,,0.12,10.05,,0.686,0.392,,,B,N,N,1.67188
   997 Priska (1923 NR),2.669414917,0.183016254,,10.50875514,247.0985957,51.2036708,2.180868599,3.157961234,4.361464347,35100,0,1861,12.5,20.274,,0.054,16.22,,,,,Ch,,N,N,1.18173
   998 Bodea (1923 NU),3.118657692,0.212895417,,15.5051444,301.1792016,72.13901209,2.454709761,3.782605623,5.507566697,34978,0,1745,11.5,27.943,,0.036,8.574,,,,,,,N,N,1.50529
   999 Zachia (1923 NW),2.610980488,0.217247462,,9.760890843,214.9708027,127.8739699,2.043751603,3.178209373,4.21903999,35071,0,2446,10.8,16.848,,0.226,22.837,,,,,,,N,N,1.05283
  1000 Piazzia (1923 NZ),3.17100912,0.258552036,,20.57428988,323.7356183,280.8976698,2.351138256,3.990879984,5.646826431,35067,0,2267,10.5,47.78,,0.1119,9.47,,,,,,,N,N,1.43884
